filename,text,total
0d454cd166,सार्वजनिक जानकारी,17
8e16eab0a0,हो र यसले बाँध्नु,17
0d49f07d11,कार्यबलको निर्माण,17
fc53bffa00,नेपालीहरूको प्रति,17
024e392b92,बलीमा हाँस कुखुरा,17
8e07ef195b,प्रसाद ग्रहण गर्न,17
e2d408d98c,जिम्मा लगाएका थिए,17
fc4c984a78,भाषामा गाईलाई हार,17
a0cb129667,केआई सिंह अर्थात्,17
9e1bda66a7,कार्य गर्दै आफ्नो,17
3b02d73eae,राष्ट्रिय हित तथा,17
a1fda365b9,संस्थान महाराजगंज,17
15498248c2,मूर्ती बनाएका थिए,17
8e305d3725,माता मङ्गली राईको,17
a156720b80,सुक्खा दाना र साग,17
fc571d1838,सम्पादन द्वारा हो,17
0d44feca58,माधवकुमार नेपालले,17
8de030e8d1,सन्देश लेख्नुहोस्,17
3b19cbad83,आफ्नो राजघर बनाएर,17
15757144cb,सायद यसैको नामबाट,17
a08214cd71,धान गुहँ र मकै हो,17
0016c0341c,राज्य नागालैन्डमा,17
e398708e59,गृहसूत्रमा उल्लेख,17
46ec882f10,अवार्डको रेकर्ड छ,17
4703518840,निस्केर मान सरोवर,17
a0aa84610a,कट रेखाहरूमा एउटा,17
46fe46d121,अधिपति अर्जुन थिए,17
4704f9e244,नयाँ दिल्ली रेलवे,17
ef0855e7b1,धार्मिक मान्यता छ,17
3b162d6ac7,प्रयोग गरिएका छन्,17
154b31ea20,हुन सक्ने जानकारी,17
fc51b811ff,सल्लाहकार भएर काम,17
ffdf6b8883,त्रिशुली नदी आँखु,17
fc54fd9db7,उपथरहरू पनि बन्दै,17
eeff88b08d,तर कोही सम्पादकले,17
4718533ec4,सर्वश्रेष्ठ छैनन्,17
ef179c5816,माटो पाइने भएकाले,17
8e293062b4,कहिले मुक्त हुन्छ,17
a0bd814da0,उनी कति शक्तिशाली,17
a0f425439b,यिनको जन्म कास्की,17
a08aa55593,समेत डन्डिफोर आउन,17
f1e8a13893,बेटी जौहरा बेगमले,17
a08a080556,चित्र जेनेटिक मैप,17
fc565c8d78,थिए जसलाई पात्रको,17
a0fb8ba059,समुद्रकुमारी राणा,17
ffdf875764,भैँसी लड्योमा कमल,17
a096efd962,हुनु नै विपत्तिका,17
8e2478d3f1,चलचित्र थियो जसको,17
e38a83aefd,बराबर पिनेर कागती,17
0d36f8684f,खेतमा बारको रूपमा,17
8de1827e5f,महादेव प्रसन्न भई,17
a10b8b8090,बिक्री गर्न लागेर,17
e38520012d,नपर्ने मात्र होइन,17
470314ce4b,कतै निम्बुज र अनि,17
3ad73bfe49,अनि विस्तारै थाहा,17
471c5f8884,सिक्नका लागि होस्,17
8ddf4eb0c1,कसैमा समर्पित छैन,17
8de41cd7c7,अर्थात् आठ वर्षको,17
a0b30c278b,नेतृत्व गर्न थाले,17
e38009a94a,कामुक नर्तकी हुन्,17
3adba6fb7e,सही किसिमको योजना,17
f1ea6373c7,त्यहाँ गई नुहाएमा,17
a10cb6839c,हाम्रो लडाईँँ सदा,17
a0bfeea3cd,बलको मापमा आधारित,17
ef1563bbc4,भने शरीरमा जुकाको,17
02ae3e4ba3,तब मक्काका समृद्ध,17
a1051ea520,जुन यसलाई विश्वको,17
47163ec0e4,गर्नुको बदलामा सो,17
0d4c714672,संयुक्त रूपमा मदन,17
4718eb37c4,त्यहीं फर्काउनुमा,17
e2bfdd19d8,उसको जीवन भोगाइमा,17
479115cb78,अन्य कार्यको लागि,17
0ce93b6303,निमन्त्रणा गरिन्छ,17
3aea331921,मिलेर लासलाई उँचो,17
3ae8ca2744,तयार पार्न सकिन्छ,17
3c5ce8b829,भोटका अनुपातमा नै,17
ef0b529667,त्यो धर्म ईश्वरको,17
a21373b4cc,भनेर प्रोग्रामहरू,17
a0d572c8d9,यहाँ शिक्षाको पनि,17
8df7a875ac,उनको ख्याति क्षीण,17
e506881d53,आइतबार बाहेक अन्य,17
a0d676db7b,उक्त पुरस्कार पाए,17
0cf4cacc11,उनले ओम अस्पतालमा,17
a0dd60dd4f,एक लेखिका अमेरिकन,17
ef11cbf758,भनिन्छ कला बिनाको,17
9cedf827c2,माओवादी केन्द्रीय,17
15363f1199,पेलेलाई आफ्नो खेल,17
3a393248ae,यस सहरको स्‍थापना,17
e3a0e258a9,उसलाई छालाको जुता,17
a0ea865afc,यसको जानकारी थिएन,17
3d5634e24f,माध्यम फलामको काम,17
47139cae43,ठकु्री लिम्बु आदि,17
ffe2d7f7c7,यही विद्यालयमा नै,17
15cc63ecee,सगरमाथा पार गर्दै,17
0ce98b8d84,यहाँ देख्न सकिन्छ,17
15cb9b861e,खालको हुने हुनाले,17
e38f7af1ff,यस चलचित्रमा नवीन,17
46ef9a71e9,उतिबेला कायम गर्न,17
02e076fc87,सिनाज्या असारेगीत,17
efa50ec6f6,लाखौँ करोडौँ गुणा,17
f1f39ab59d,काम गर्ने अनुशासन,17
153420b5de,भन्ने कसैले पहिले,17
a221508884,अमिक शेरचन एकीकृत,17
8d4b76236d,विवाह एक प्रकारको,17
efdbd43497,निबन्ध पनि भनिन्छ,17
e39b5c74bb,आएको बताउँदै उनले,17
478792778d,फुटबल खेलाडी हुन्,17
a21f47e510,भिटामिन सी पाइन्छ,17
fc1085d230,उठाएर ल्याएका थिए,17
e39d5a8aaf,यसलाई मुख्य रूपले,17
478ac9fb7b,आत्मा सुखमा कसैको,17
e32ea872c5,जाजरकोट आदि स्थान,17
a180f1003b,सबै रेकर्ड गर्छन्,17
3a1605b122,त्यो पुनः रामसँगै,17
8d4bcfbbd5,लागि पनि धर्मार्थ,17
ffe54a6cd4,चाँदीको चपस्टिकले,17
e3a7b2e4a5,बुद्धिदायक विरेचक,17
a228ef7f6c,दुई तिहाई सङ्ख्या,17
efa622cfb5,यसका साथै कर्णाली,17
ef9b9194a6,डेविड क्यामरुन एक,17
a20d16ae86,मान्छेलाई या कुनै,17
15bc0e40c4,इतिहासमा उल्लेख छ,17
0b5b976599,भएको बावजुद यसलाई,17
15ccb2081a,संवाद र आत्मपरकता,17
e2acb87efb,जानकारी गराउँदछौँ,17
4791b045da,सुरुवात भएको थियो,17
fc177ec492,चलचित्र अभिनेत्री,17
0b57360743,थियो र त्यसलाई एक,17
3a1fda79db,सेवा छ सधैँको गाई,17
a25a70492c,होइन कि उसलाई असल,17
479daf0d7a,पोखरामा अर्को सफल,17
f20d13948e,ओपन च्याम्पियनसिप,17
efb1677679,पुस्तकको नाम थियो,17
3a1e1818a3,चर्च जाने गर्दछन्,17
478489e5e1,गर्न आग्रह गर्दछु,17
a20348c7ba,यो शिवलिङ्ग नामले,17
8d52547b29,दिलीप कुमार जस्ता,17
3a34f3220d,अन्तर्गतमा पर्दैन,17
02ddb3b466,बाँचे जसको मृत्यु,17
e2c65629c5,महासन्धि प्रारम्भ,17
478604f320,आनुवंशिकताको ढङ्ग,17
a20e2470ea,यो सुनेर वेदव्यास,17
a0d512142d,यसले गर्दा टिचीको,17
8dfd914ebf,किमी यस उपत्यकाको,17
15d49786fc,रेखासँग काम गर्दै,17
efbc61b7f6,यसै गाविसमा पर्दछ,17
15e6df9e5c,नेपाली महिनाहरूको,17
3aded53b89,कार्य प्रारम्भलाई,17
a0de4ff1fe,भित्र प्रवेश गर्छ,17
ef8e1d5a61,बघिनीले के खान्छे,17
02de1b8a54,झगडा दिनभरि चल्यो,17
a206e5e1e2,अशुभ प्रभाव पर्दछ,17
a0dee433f9,बिहे देवदहको छोरी,17
3ae276d2a2,हामी हाम्रो आफ्नै,17
3a3aa40767,तिरो प्राप्त हुने,17
e2c2a455f8,दिनु राम्रो हुन्छ,17
a20aeefaf5,काठमाडौँ कार्यालय,17
8d4a047584,विद्यालय बनेको हो,17
8d49ce5219,अहिले धेरै राम्रो,17
a2280c8bed,तालिमका लागि तयार,17
13d3a68d00,प्रसाद ग्रहण गर्न,17
8ed4a84cb5,भागमा पनि बोलिन्छ,17
