path,labels,total,n_samples,sampling_rate,duration
nep_5687_5730630925,फाट काठका कर्मचारीहरूलाई समयमा तलब तथा पारिश्रमिक दिन नसक्दा समस्या देखा परेको छ,80,172689,22050,7
nep_6834_4142358275,मैत्री भवनमा पाँच तला रहेको छ जुन बनाउन डेनमार्क सरकारले आर्थिक सहयोग गरेको थियो,80,159826,22050,7
nep_0883_4875482575,दुई हजार आठ अगस्टमा एक जापानी प्रकाशनले किम दुई हजार तीनमै मारिसकेको दाबी गर्‍यो,80,134557,22050,6
nep_0546_1036808728,सन् उन्नाइस सय अठहत्तरमा किमले ओक उनकी पत्नी चोइहीलाई अपहरण गर्ने आदेश दिनु भएको,80,142201,22050,6
nep_5687_7967234155,पिपुल्स प्लाजाकी मायाको चिनो बिक्रेता उर्मिला भुजेलले आफ्नो व्यापार घटेको बताइन्,80,140356,22050,6
nep_2099_4033610943,वस्तुत कालीबङ्गाको प्रागैतिहासिक सभ्यता संस्कृतिका विकासमा यथेष्ट योगदान रहेको छ,80,149103,22050,6
11bade1a28,यसरी लामो समयसम्म आन्द्रामा मल रहिरहँदा आन्द्राभित्रै विषक्त पदार्थ बन्न पुग्छ।,79,149940,22050,6
nep_2099_2236639076,केरल प्रान्त पर्यटकहरूमा अत्यन्तै लोकप्रिय यसलाई ईश्वरको आफ्नो घर नामले चिनिन्छ,79,173982,22050,7
nep_3614_8341777553,इन्डोनेसियाको बाली टापुको धान खेतका लागि पानी व्यवस्थापनको सिँचाई प्रणालीको नाम,79,143024,22050,6
nep_3997_4658258657,सानिमा बैङ्क लिमिटेड एउटा वित्तीय संस्था हो जसले छोटो समयमा धेरै प्रगति गरेको छ,79,138210,22050,6
nep_2099_5521500706,उन्नाइस सय अठहत्तरमा कोरियाका फिल्म निर्देशक सिङ साङ ओकलाई अपहरण गर्ने आदेश दिए,79,168683,22050,7
